,Temporada,Región,Provincia,Comuna,Fecha_de_inicio,Fecha_de_detección,Fecha_de_extinción,Latitud,Longitud,Fecha_de_Proceso,Clima
947,2021-22,Los Lagos,Chiloé,Quellón,13-ene-2022 02:50,13-ene-2022 02:55,14-ene-2022 16:44,-42.95361396012858,-73.62638581185409,08-11-2022,
948,2021-22,Los Lagos,Chiloé,Quellón,13-ene-2022 17:10,13-ene-2022 17:17,14-ene-2022 17:07,-42.94777521312065,-73.66027434536161,08-11-2022,
949,2021-22,Los Lagos,Chiloé,Quellón,13-ene-2022 17:13,13-ene-2022 17:18,15-ene-2022 11:24,-42.93916935167757,-73.6505578399575,08-11-2022,
950,2021-22,Los Lagos,Llanquihue,Puerto Montt,17-ene-2022 14:50,17-ene-2022 14:57,19-ene-2022 14:00,-41.4263588387534,-72.97939049739726,08-11-2022,
951,2021-22,Los Lagos,Llanquihue,Puerto Montt,17-ene-2022 15:35,17-ene-2022 15:43,19-ene-2022 18:50,-41.43963898222805,-72.95921709247317,08-11-2022,
952,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-ene-2022 10:56,18-ene-2022 10:59,18-ene-2022 19:23,-41.534448149788794,-73.0454806930968,08-11-2022,
953,2021-22,Los Lagos,Chiloé,Dalcahue,18-ene-2022 15:52,18-ene-2022 15:58,12-mar-2022 13:23,-42.353607892207116,-73.6916665068914,08-11-2022,
954,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-ene-2022 18:50,18-ene-2022 18:51,19-ene-2022 16:42,-41.47280917395354,-72.87606136829504,08-11-2022,
955,2021-22,Los Lagos,Chiloé,Quinchao,20-ene-2022 20:09,20-ene-2022 20:10,21-ene-2022 10:42,-42.598052094691845,-73.21150423965018,08-11-2022,
956,2021-22,Los Lagos,Llanquihue,Puerto Montt,26-ene-2022 11:30,26-ene-2022 11:38,26-ene-2022 12:19,-41.465519723648306,-72.91377809086714,08-11-2022,
957,2021-22,Los Lagos,Llanquihue,Los Muermos,27-ene-2022 10:40,27-ene-2022 10:48,27-ene-2022 15:50,-41.39536385346037,-73.64767045164473,08-11-2022,
958,2021-22,Los Lagos,Llanquihue,Puerto Montt,27-ene-2022 19:55,27-ene-2022 19:58,28-ene-2022 12:31,-41.416412802758806,-73.13438429163648,08-11-2022,
959,2021-22,Los Lagos,Osorno,Osorno,28-ene-2022 18:08,28-ene-2022 18:14,28-ene-2022 18:48,-40.57052498784508,-73.14697122249467,08-11-2022,
960,2021-22,Los Lagos,Llanquihue,Puerto Montt,28-ene-2022 18:03,28-ene-2022 18:05,29-ene-2022 18:30,-41.46916460364016,-72.88111394804851,08-11-2022,
961,2021-22,Los Lagos,Palena,Palena,28-ene-2022 17:30,28-ene-2022 17:41,29-ene-2022 13:00,-43.621385062534294,-77.81788906103348,08-11-2022,
962,2021-22,Los Lagos,Llanquihue,Puerto Montt,29-ene-2022 02:38,29-ene-2022 02:39,29-ene-2022 15:34,-41.44694646277861,-73.00454848492267,08-11-2022,
963,2021-22,Los Lagos,Llanquihue,Calbuco,29-ene-2022 14:58,29-ene-2022 15:00,29-ene-2022 16:52,-41.62182819917741,-73.27602902651435,08-11-2022,
964,2021-22,Los Lagos,Llanquihue,Puerto Varas,29-ene-2022 17:38,29-ene-2022 17:40,30-ene-2022 14:48,-41.3142458897293,-73.01071682841776,08-11-2022,
965,2021-22,Los Lagos,Llanquihue,Puerto Montt,31-ene-2022 14:00,31-ene-2022 14:01,31-ene-2022 15:40,-41.429250317998694,-72.95900405737055,08-11-2022,
966,2021-22,Los Lagos,Chiloé,Castro,31-ene-2022 14:25,31-ene-2022 14:31,31-ene-2022 19:13,-42.53444764063207,-73.71110684927378,08-11-2022,
967,2021-22,Los Lagos,Llanquihue,Puerto Varas,31-ene-2022 17:10,31-ene-2022 17:13,1-feb-2022 11:27,-41.38210087369301,-72.92386192949624,08-11-2022,
968,2021-22,Los Lagos,Osorno,San Pablo,31-ene-2022 18:08,31-ene-2022 18:10,1-feb-2022 13:46,-40.479059023331175,-73.13655977621902,08-11-2022,
969,2021-22,Los Lagos,Llanquihue,Puerto Montt,31-ene-2022 20:02,31-ene-2022 20:05,1-feb-2022 17:29,-41.46261327301175,-72.86777334614777,08-11-2022,
970,2021-22,Los Lagos,Llanquihue,Puerto Montt,1-feb-2022 19:45,1-feb-2022 19:48,1-feb-2022 20:46,-41.38056053353794,-72.90250535357254,08-11-2022,
971,2021-22,Los Lagos,Llanquihue,Puerto Montt,3-feb-2022 19:05,3-feb-2022 19:12,3-feb-2022 20:37,-41.44666954914322,-73.00416194084643,08-11-2022,
972,2021-22,Los Lagos,Chiloé,Puqueldón,3-feb-2022 22:40,3-feb-2022 22:48,4-feb-2022 15:00,-42.59888801406447,-73.67917172446005,08-11-2022,
973,2021-22,Los Lagos,Llanquihue,Puerto Montt,5-feb-2022 12:00,5-feb-2022 12:01,5-feb-2022 14:35,-41.47444396345144,-72.9052765203821,08-11-2022,
974,2021-22,Los Lagos,Llanquihue,Calbuco,5-feb-2022 16:10,5-feb-2022 16:23,5-feb-2022 18:51,-41.75388989183716,-73.17666105578476,08-11-2022,
975,2021-22,Los Lagos,Llanquihue,Puerto Montt,5-feb-2022 18:00,5-feb-2022 18:09,5-feb-2022 20:44,-41.42889202839155,-72.95860839337489,08-11-2022,
976,2021-22,Los Lagos,Llanquihue,Puerto Montt,6-feb-2022 14:40,6-feb-2022 14:50,6-feb-2022 19:19,-41.520829202005984,-73.06888871975092,08-11-2022,
977,2021-22,Los Lagos,Llanquihue,Puerto Montt,7-feb-2022 15:18,7-feb-2022 15:27,7-feb-2022 17:17,-41.4435303492592,-72.99663323087412,08-11-2022,
978,2021-22,Los Lagos,Llanquihue,Puerto Montt,7-feb-2022 16:19,7-feb-2022 16:32,9-feb-2022 16:34,-41.40722238009771,-72.87999415650941,08-11-2022,
979,2021-22,Los Lagos,Chiloé,Chonchi,7-feb-2022 18:00,7-feb-2022 18:01,18-feb-2022 12:59,-42.574823948204646,-73.85297137394346,08-11-2022,
980,2021-22,Los Lagos,Osorno,San Pablo,7-feb-2022 15:50,7-feb-2022 16:03,9-feb-2022 13:36,-40.412501858554066,-73.37833813317461,08-11-2022,
981,2021-22,Los Lagos,Llanquihue,Puerto Montt,7-feb-2022 19:15,7-feb-2022 19:28,15-feb-2022 12:00,-41.401390889693445,-72.89694285446068,08-11-2022,
982,2021-22,Los Lagos,Llanquihue,Puerto Montt,9-feb-2022 11:20,9-feb-2022 11:22,9-feb-2022 12:05,-41.45832987312459,-72.92459250622446,08-11-2022,
983,2021-22,Los Lagos,Llanquihue,Puerto Montt,9-feb-2022 16:28,9-feb-2022 16:30,14-feb-2022 14:50,-41.42924905247833,-73.08135952103486,08-11-2022,
984,2021-22,Los Lagos,Llanquihue,Llanquihue,9-feb-2022 17:40,9-feb-2022 17:42,14-feb-2022 16:15,-41.277497314618344,-72.98639005580716,08-11-2022,
985,2021-22,Los Lagos,Llanquihue,Calbuco,10-feb-2022 11:05,10-feb-2022 11:08,18-feb-2022 15:56,-41.8068615631958,-73.38706036009167,08-11-2022,
986,2021-22,Los Lagos,Osorno,San Pablo,10-feb-2022 13:47,10-feb-2022 14:00,10-feb-2022 15:40,-40.490000460314924,-73.23500261339801,08-11-2022,
987,2021-22,Los Lagos,Llanquihue,Frutillar,10-feb-2022 13:55,10-feb-2022 14:07,10-feb-2022 21:21,-41.06971907610622,-73.31583891920415,08-11-2022,
988,2021-22,Los Lagos,Llanquihue,Puerto Montt,10-feb-2022 15:41,10-feb-2022 15:42,21-feb-2022 12:28,-41.46581169525775,-72.86055592874459,08-11-2022,
989,2021-22,Los Lagos,Osorno,Osorno,10-feb-2022 15:50,10-feb-2022 15:51,15-mar-2022 17:01,-40.63682662592313,-73.25519227390315,08-11-2022,
990,2021-22,Los Lagos,Llanquihue,Puerto Montt,10-feb-2022 17:52,10-feb-2022 17:53,10-feb-2022 18:53,-41.449443063340446,-72.69000518657928,08-11-2022,
991,2021-22,Los Lagos,Llanquihue,Puerto Varas,11-feb-2022 10:40,11-feb-2022 10:48,24-feb-2022 18:17,-41.31750097089047,-72.80722231656878,08-11-2022,
992,2021-22,Los Lagos,Chiloé,Queilén,11-feb-2022 11:13,11-feb-2022 11:25,11-feb-2022 15:17,-42.88313609926983,-73.46311803791191,08-11-2022,
993,2021-22,Los Lagos,Llanquihue,Puerto Varas,11-feb-2022 14:00,11-feb-2022 14:05,11-feb-2022 18:00,-41.321531548640806,-72.89572604444713,08-11-2022,
994,2021-22,Los Lagos,Llanquihue,Puerto Montt,11-feb-2022 15:50,11-feb-2022 15:53,21-feb-2022 11:29,-41.48436207986045,-72.8827506964924,08-11-2022,
995,2021-22,Los Lagos,Llanquihue,Puerto Montt,11-feb-2022 17:57,11-feb-2022 17:59,28-feb-2022 16:03,-41.4436414164833,-72.91522143778596,08-11-2022,
996,2021-22,Los Lagos,Chiloé,Castro,11-feb-2022 21:10,11-feb-2022 21:12,15-feb-2022 15:25,-42.59221800691361,-73.51194593570732,08-11-2022,
997,2021-22,Los Lagos,Llanquihue,Puerto Montt,12-feb-2022 15:00,12-feb-2022 15:10,19-feb-2022 17:31,-41.39388744060374,-72.89591697353784,08-11-2022,
998,2021-22,Los Lagos,Llanquihue,Maullín,12-feb-2022 12:55,12-feb-2022 13:00,20-feb-2022 16:48,-41.559957213114494,-73.49928476917961,08-11-2022,
999,2021-22,Los Lagos,Llanquihue,Puerto Varas,9-feb-2022 18:15,9-feb-2022 18:25,26-feb-2022 16:20,-41.332623032582944,-73.02027907957626,08-11-2022,
1000,2021-22,Los Lagos,Chiloé,Queilén,13-feb-2022 10:35,13-feb-2022 10:48,16-feb-2022 18:44,-42.88145472596337,-73.46398018434296,08-11-2022,
1001,2021-22,Los Lagos,Llanquihue,Puerto Montt,13-feb-2022 13:15,13-feb-2022 13:24,13-feb-2022 13:59,-41.43041533874234,-72.91102532120004,08-11-2022,
1002,2021-22,Los Lagos,Palena,Palena,13-feb-2022 10:35,13-feb-2022 10:41,17-feb-2022 18:46,-43.6861081351758,-72.30166119289821,08-11-2022,
1003,2021-22,Los Lagos,Llanquihue,Puerto Montt,11-feb-2022 14:48,11-feb-2022 14:52,22-feb-2022 18:38,-41.52110801844575,-73.06832914326498,08-11-2022,
1004,2021-22,Los Lagos,Chiloé,Quinchao,13-feb-2022 16:45,13-feb-2022 16:55,15-feb-2022 15:16,-42.42388526958608,-73.44611377716835,08-11-2022,
1005,2021-22,Los Lagos,Chiloé,Queilén,14-feb-2022 14:50,14-feb-2022 14:57,14-feb-2022 18:15,-42.811325004068756,-73.62566211462084,08-11-2022,
1006,2021-22,Los Lagos,Llanquihue,Puerto Montt,15-feb-2022 13:06,15-feb-2022 13:16,15-feb-2022 16:56,-41.465277808304336,-73.04083066023826,08-11-2022,
1007,2021-22,Los Lagos,Chiloé,Curaco de Vélez,11-feb-2022 15:20,11-feb-2022 15:27,16-feb-2022 11:04,-42.40388547195571,-73.60666707522942,08-11-2022,
1008,2021-22,Los Lagos,Osorno,San Juan de la Costa,13-feb-2022 18:00,13-feb-2022 18:17,15-feb-2022 17:46,-40.48947448838936,-73.49653053564417,08-11-2022,
1009,2021-22,Los Lagos,Osorno,Osorno,15-feb-2022 17:30,15-feb-2022 17:45,20-feb-2022 14:36,-40.49644769440743,-73.12558837962128,08-11-2022,
1010,2021-22,Los Lagos,Chiloé,Chonchi,15-feb-2022 18:15,15-feb-2022 18:28,15-feb-2022 19:29,-42.54887314488382,-73.7549492708375,08-11-2022,
1011,2021-22,Los Lagos,Llanquihue,Calbuco,13-feb-2022 15:00,13-feb-2022 15:10,18-feb-2022 12:41,-41.73999735501448,-73.21305769069137,08-11-2022,
1012,2021-22,Los Lagos,Llanquihue,Los Muermos,16-feb-2022 12:10,16-feb-2022 12:18,17-feb-2022 15:52,-41.27819031188077,-73.79818842804276,08-11-2022,
1013,2021-22,Los Lagos,Chiloé,Castro,16-feb-2022 18:52,16-feb-2022 18:55,21-feb-2022 18:06,-42.59194069963239,-73.51417074707294,08-11-2022,
1014,2021-22,Los Lagos,Llanquihue,Calbuco,16-feb-2022 23:50,16-feb-2022 23:58,3-mar-2022 15:52,-41.747610892737455,-73.05522615057949,08-11-2022,
1015,2021-22,Los Lagos,Llanquihue,Puerto Varas,17-feb-2022 14:17,17-feb-2022 14:22,19-feb-2022 17:18,-41.38517110608057,-72.91235507806736,08-11-2022,
1016,2021-22,Los Lagos,Llanquihue,Puerto Montt,17-feb-2022 15:00,17-feb-2022 15:04,23-feb-2022 15:26,-41.44916989673473,-73.00499508772705,08-11-2022,
1017,2021-22,Los Lagos,Llanquihue,Calbuco,16-feb-2022 07:45,16-feb-2022 07:53,19-feb-2022 19:19,-41.78658480995395,-73.21805796189147,08-11-2022,
1018,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-feb-2022 14:50,18-feb-2022 14:56,18-feb-2022 17:10,-41.46688600498563,-72.89928130289987,08-11-2022,
1019,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-feb-2022 15:10,18-feb-2022 15:19,18-feb-2022 18:44,-41.46833244758069,-72.8877749494728,08-11-2022,
1020,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-feb-2022 14:47,18-feb-2022 14:52,18-feb-2022 17:56,-41.46437131857755,-72.91352754480059,08-11-2022,
1021,2021-22,Los Lagos,Osorno,Puerto Octay,18-feb-2022 15:00,18-feb-2022 15:05,25-feb-2022 15:41,-40.9448196452397,-72.9383833286325,08-11-2022,
1022,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-feb-2022 18:45,18-feb-2022 18:54,18-feb-2022 20:28,-41.45780987658435,-72.9855020766419,08-11-2022,
1023,2021-22,Los Lagos,Llanquihue,Calbuco,19-feb-2022 07:00,19-feb-2022 07:04,19-feb-2022 18:39,-41.71219942009199,-73.1202764003272,08-11-2022,
1024,2021-22,Los Lagos,Chiloé,Castro,21-feb-2022 13:36,21-feb-2022 13:46,21-feb-2022 16:45,-42.47638624285371,-73.77666751617528,08-11-2022,
1025,2021-22,Los Lagos,Osorno,Río Negro,21-feb-2022 14:30,21-feb-2022 14:35,24-feb-2022 15:51,-40.78619092380442,-73.16813902833452,08-11-2022,
1026,2021-22,Los Lagos,Osorno,Río Negro,21-feb-2022 15:50,21-feb-2022 15:56,24-feb-2022 16:27,-40.67094480661961,-73.15581111319086,08-11-2022,
1027,2021-22,Los Lagos,Chiloé,Dalcahue,21-feb-2022 18:10,21-feb-2022 18:13,21-feb-2022 19:30,-42.311333762867115,-73.48807753308196,08-11-2022,
1028,2021-22,Los Lagos,Llanquihue,Puerto Montt,21-feb-2022 18:25,21-feb-2022 18:34,21-feb-2022 19:12,-41.38666612549055,-72.90739186400982,08-11-2022,
1029,2021-22,Los Lagos,Osorno,Osorno,21-feb-2022 17:35,21-feb-2022 17:57,14-mar-2022 18:37,-40.735253702921526,-72.98871991482777,08-11-2022,
1030,2021-22,Los Lagos,Llanquihue,Puerto Montt,21-feb-2022 19:20,21-feb-2022 19:26,21-feb-2022 20:36,-41.45750002260863,-72.98478133753625,08-11-2022,
1031,2021-22,Los Lagos,Llanquihue,Puerto Montt,21-feb-2022 19:50,21-feb-2022 20:03,21-feb-2022 20:47,-41.4648316420248,-72.96891623855456,08-11-2022,
1032,2021-22,Los Lagos,Osorno,San Juan de la Costa,21-feb-2022 17:25,21-feb-2022 17:45,9-mar-2022 12:43,-40.43616730148735,-73.34402739296202,08-11-2022,
1033,2021-22,Los Lagos,Llanquihue,Puerto Montt,22-feb-2022 12:45,22-feb-2022 12:57,22-feb-2022 15:00,-41.46000444252701,-72.92206067631427,08-11-2022,
1034,2021-22,Los Lagos,Chiloé,Castro,22-feb-2022 13:25,22-feb-2022 13:28,22-feb-2022 15:58,-42.47527850826235,-73.77666476354229,08-11-2022,
1035,2021-22,Los Lagos,Llanquihue,Puerto Varas,22-feb-2022 18:00,22-feb-2022 18:05,23-feb-2022 14:31,-41.29067059499488,-73.30964217731116,08-11-2022,
1036,2021-22,Los Lagos,Llanquihue,Puerto Montt,23-feb-2022 08:45,23-feb-2022 08:55,23-feb-2022 11:33,-41.44265411655166,-72.96061882514358,08-11-2022,
1037,2021-22,Los Lagos,Llanquihue,Calbuco,23-feb-2022 02:15,23-feb-2022 02:24,28-feb-2022 15:45,-41.7134481286527,-73.12228343967644,08-11-2022,
1038,2021-22,Los Lagos,Llanquihue,Los Muermos,25-feb-2022 13:03,25-feb-2022 13:18,26-feb-2022 18:22,-41.29829118292318,-73.81781382697511,08-11-2022,
1039,2021-22,Los Lagos,Llanquihue,Puerto Montt,13-mar-2022 12:50,13-mar-2022 12:59,13-mar-2022 14:20,-41.3872238017906,-72.89944473311718,08-11-2022,
1040,2021-22,Los Lagos,Llanquihue,Puerto Montt,13-mar-2022 19:15,13-mar-2022 19:23,14-mar-2022 14:09,-41.454708595927016,-72.98533468618947,08-11-2022,
1041,2021-22,Los Lagos,Llanquihue,Puerto Montt,14-mar-2022 18:20,14-mar-2022 18:37,14-mar-2022 19:41,-41.50557385160331,-73.09656440603406,08-11-2022,
1042,2021-22,Los Lagos,Chiloé,Dalcahue,14-mar-2022 15:38,14-mar-2022 15:45,15-mar-2022 20:45,-42.279582361208455,-73.45991280013304,08-11-2022,
1043,2021-22,Los Lagos,Chiloé,Dalcahue,15-mar-2022 20:10,15-mar-2022 20:19,18-mar-2022 14:47,-42.340166575525785,-73.6873323115598,08-11-2022,
1044,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-mar-2022 15:10,18-mar-2022 15:19,18-mar-2022 16:04,-41.45986041722178,-72.92206527565835,08-11-2022,
1045,2021-22,Los Lagos,Llanquihue,Puerto Montt,18-mar-2022 17:45,18-mar-2022 17:50,19-mar-2022 18:10,-41.46610819956406,-72.89861191948286,08-11-2022,
1046,2021-22,Los Lagos,Chiloé,Castro,16-abr-2022 14:45,16-abr-2022 15:00,16-abr-2022 16:30,-42.43693987393551,-73.6933383849973,08-11-2022,
1047,2021-22,Los Lagos,Llanquihue,Puerto Montt,7-may-2022 21:05,7-may-2022 21:10,8-may-2022 11:17,-41.48305393318198,-72.81713417874407,08-11-2022,
1048,2021-22,Los Lagos,Llanquihue,Puerto Montt,2-jun-2022 17:20,2-jun-2022 17:26,2-jun-2022 18:20,-41.44043544537185,-72.9665533584564,08-11-2022,
